rank	word	frequency
214	tuaj	321
215	pastaj	318
216	kurrë	317
217	rëndësishme	315
218	duket	313
219	dytë	309
220	përmes	309
221	lidhur	308
222	bëri	307
223	cilën	306
224	tre	306
225	atyre	305
226	bën	305
227	letërsisë	305
228	shpesh	303
229	veçantë	303
230	vinte	302
231	sidomos	300
232	shtëpi	298
233	vjet	298
234	ana	295
235	Pas	294
236	në	294
237	punës	293
238	Ata	291
239	ndër	290
240	tilla	290
241	Kosovës	286
242	cilin	285
243	jenë	284
244	madje	284
245	politik	284
246	Duke	282
247	letrare	282
248	Tiranë	281
249	qartë	281
250	Kështu	280
251	kaq	280
252	pra	280
253	kaluar	279
254	mori	279
255	vet	279
256	vite	279
257	time	278
258	bashkë	277
259	ekonomike	277
260	isha	276
261	atje	275
262	fëmijët	275
263	kohës	275
264	Nëse	274
265	vitet	273
266	vendin	272
267	vendet	271
268	keq	270
269	kohën	270
270	vështirë	269
271	tё	267
272	jam	266
273	tashmë	266
274	tona	266
275	përfshirë	265
276	gjithmonë	264
277	vjen	261
278	drejtë	259
279	shtetit	259
280	Sipas	258
281	Ne	256
282	atij	256
283	shqipe	256
284	dot	254
285	im	254
286	lehtë	254
287	Këto	253
288	fillim	253
289	jemi	253
290	njerëz	253
291	dorë	252
292	lënë	252
293	bë	251
294	atëherë	249
295	bëjnë	247
296	krijuar	247
297	ndoshta	247
298	A	244
299	dukej	243
300	rast	243
301	sy	243
302	hapur	242
303	vendosur	241
304	nëpërmjet	240
305	rëndësishëm	240
306	gati	239
307	ime	239
308	ke	238
309	shqiptarë	238
310	arsye	237
311	zë	237
312	bukur	236
313	çë	236
314	vjetër	235
315	erdhi	234
316	kombëtare	233
317	qoftë	233
318	fakt	232
319	gjithnjë	232
320	poshtë	232
321	bazë	231
322	vete	231
323	Ndërsa	230
324	ardhur	229
325	përsëri	229
326	Tiranës	228
327	asgjë	226
328	fare	225
329	shpejt	224
330	raste	220
331	Do	219
332	keni	217
333	plotë	217
334	vende	217
335	vit	217
336	Megjithatë	215
337	mjaft	215
338	përdorur	214
339	emrin	213
340	mend	213
341	thoshte	213
342	dalë	212
343	muaj	211
344	larg	210
345	lloj	210
346	çështje	210
347	Shqipërinë	209
348	shkruar	205
349	mundësi	204
350	njeri	204
351	thashë	204
352	viti	204
353	Sa	203
354	ndodhur	203
355	ndryshe	203
356	pikërisht	202
357	qytetit	202
358	ndërkombëtare	200
359	nevojë	200
360	qëllim	200
361	kryesisht	199
362	kush	198
363	sesa	198
364	shqiptarëve	198
365	merrte	197
366	dashur	196
367	thjesht	196
368	zhvillimin	196
369	%	195
370	lekë	195
371	mundur	194
372	njëjtën	194
373	kokën	193
374	pari	193
375	publike	193
376	Kosovë	192
377	zhvillimit	191
378	Ka	189
379	gjerë	189
380	huaj	189
381	pati	189
382	vendi	189
383	Jo	187
384	je	187
385	rritje	187
386	shqiptarët	187
387	tërë	187
388	vendeve	187
389	gjuhën	186
390	ndërmjet	186
391	vënë	186
392	bëjë	185
393	krye	185
394	bashku	184
395	botë	184
396	filluar	184
397	shembull	184
398	ujë	183
399	ca	182
400	këmbë	182
401	lirë	182
402	bëhej	181
403	historike	181
404	plot	181
405	çka	181
406	fortë	180
407	kurse	180
408	njerëzve	179
409	rritur	178
410	dha	177
411	Gjatë	176
412	botës	176
413	shekullit	176
414	tej	176
415	historinë	175
416	katër	175
417	Prandaj	174
418	anë	174
419	donte	174
420	gjithçka	174
421	kulturore	174
422	kërkon	174
423	vogla	174
424	doli	173
425	kish	173
426	rrugë	173
427	Berisha	172
428	arritur	172
429	krejt	172
430	ty	172
431	vesh	172
432	veçanërisht	172
433	fëmijë	170
434	mira	170
435	thellë	170
436	tjerët	169
437	them	168
438	përballë	167
439	përket	167
440	Pra	166
441	pikë	166
442	botën	165
443	Kishte	164
444	caktuar	164
445	shtëpisë	164
446	sjellë	164
447	dinte	163
448	sociale	163
449	pavarësisht	162
450	mbetet	161
451	ndërkohë	161
452	shkencore	161
453	rastin	160
454	zënë	160
455	qeverisë	159
456	kushtet	158
457	vetes	158
458	emër	157
459	njeriut	157
460	shtëpinë	157
461	vjeç	157
462	kenë	156
463	kohe	156
464	Së	155
465	cilës	155
466	shoqërisë	155
467	histori	154
468	historisë	154
469	mbante	154
470	nisur	154
471	rritjen	154
472	tregon	154
473	filloi	153
474	merr	153
475	rëndë	153
476	ushtarake	153
477	Pastaj	152
478	dorën	152
479	menjëherë	152
480	pjesën	152
481	shumta	152
482	sërish	152
483	dhënave	151
484	parasysh	151
485	akoma	150
486	gjëra	150
487	jep	150
488	kthyer	150
489	kuptuar	150
490	marrëdhëniet	150
491	prandaj	150
492	ynë	150
493	luftës	149
494	përbashkët	149
495	mbetur	148
496	nevojshme	148
497	punën	148
498	tradicionale	148
499	kulturës	146
500	larta	146
501	çast	146
502	Disa	145
503	një	145
504	publik	145
505	”	145
506	Që	144
507	shkonte	144
508	thjeshtë	144
509	Gjithashtu	143
510	rrugën	143
511	sistemit	143
512	tanë	143
513	ulët	143
514	bardhë	142
515	cilit	142
516	pyeti	142
517	fëmijëve	141
518	këta	141
519	milionë	141
520	orë	141
521	periudhë	141
522	sapo	141
523	Bashkuara	140
524	marrin	140
525	nisi	140
526	familjes	139
527	jeta	139
528	koha	139
529	kryesor	139
530	njerëzore	139
531	BE	138
532	rënë	138
533	bënë	137
534	gjendje	137
535	gjetur	137
536	jeni	137
537	sigurisë	137
538	vërtet	137
539	Partisë	136
540	bënin	136
541	diku	136
542	ditën	136
543	fort	136
544	kombëtar	136
545	mbushur	136
546	nё	136
547	dëgjuar	135
548	fjalën	135
549	fuqi	135
550	kërkuar	135
551	nivelin	135
552	shkuar	135
553	tri	135
554	Ti	134
555	familje	134
556	fushën	134
557	popullit	134
558	treguar	134
559	Rama	133
560	Vetëm	133
561	duart	133
562	rinj	133
563	Evropian	132
564	Mos	132
565	Ndoshta	132
566	dhënat	132
567	informacionit	132
568	jepte	132
569	jonë	132
570	numër	132
571	pasojë	132
572	shoqërore	132
573	afër	131
574	formë	131
575	mbajtur	131
576	shteti	131
577	artistike	130
578	dua	130
579	mia	130
580	Republikës	129
581	Tani	129
582	nivel	129
583	njeriu	129
584	pothuajse	129
585	ruse	129
586	tretë	129
587	Ato	128
588	Presidenti	128
589	ngushtë	128
590	rëndësi	128
591	Kadare	127
592	NATO-s	127
593	humbur	127
594	menduar	127
595	përgjithësi	127
596	Këtë	126
597	dhëna	126
598	disi	126
599	ekonomik	126
600	folur	126
601	pyetje	126
602	hap	125
603	kokë	125
604	lart	125
605	mijë	125
606	ndodh	125
607	puna	125
608	përgjigje	125
609	zgjedhjet	125
610	Ju	124
611	Zi	124
612	frikë	124
613	mendjen	124
614	paktën	124
615	rus	124
616	shkurtër	124
617	zyrtare	124
618	Rusia	123
619	derisa	123
620	gjuhë	123
621	miliardë	123
622	ndodhi	123
623	pesë	123
624	përgjithshme	123
625	përveç	123
626	shtëpia	123
627	vijnë	123
628	vitesh	123
629	Çfarë	123
630	Madje	122
631	Ndërkohë	122
632	duk	122
633	dyja	122
634	ngritur	122
635	qeveria	122
636	Pa	121
637	duhur	121
638	institucionet	121
639	mënyrën	121
640	qytetarëve	121
641	ulur	121
642	veç	121
643	del	120
644	financiare	120
645	gjysmë	120
646	partisë	120
647	serbe	120
648	vajza	120
649	bëhen	119
650	kishim	119
651	la	119
652	proces	119
653	gjuhës	118
654	juaj	118
655	përputhje	118
656	zgjedhur	118
657	fundi	117
658	ligjit	117
659	mbyllur	117
660	ndryshëm	117
661	periudhën	117
662	politikë	117
663	politikës	117
664	shërbimeve	117
665	bëjmë	116
666	institucioneve	116
667	mësuar	116
668	ndërtuar	116
669	sigurt	116
670	fakti	115
671	luftë	115
672	mëngjes	115
673	rol	115
674	sotme	115
675	Botërore	114
676	fliste	114
677	javë	114
678	njëri	114
679	sistemin	114
680	Shumë	113
681	asnjëherë	113
682	brendshme	113
683	dikur	113
684	dikush	113
685	grua	113
686	qysh	113
687	ra	113
688	Bashkimit	112
689	Mirëpo	112
690	askush	112
691	bazuar	112
692	drejtën	112
693	fjala	112
694	ndryshimet	112
695	procesin	112
696	prodhimit	112
697	radhë	112
698	rolin	112
699	Pse	111
700	ja	111
701	o	111
702	qendër	111
703	sonë	111
704	BE-së	110
705	Serbisë	110
706	gjallë	110
707	marrëdhënieve	110
708	ndonjëherë	110
709	qytet	110
710	rezultat	110
711	bëj	109
712	drejtim	109
713	grup	109
714	ndonëse	109
715	ndryshime	109
716	popullsisë	109
717	rrugës	109
718	shteteve	109
719	sime	109
720	tuaja	109
721	vuri	109
722	Kosova	108
723	anën	108
724	cilave	108
725	euro	108
726	kryer	108
727	kërkonte	108
728	online	108
729	pushtetit	108
730	saktë	108
731	veçanta	108
732	•	108
733	fjalët	107
734	foli	107
735	internet	107
736	kompjuterike	107
737	vlerë	107
738	ardhmen	106
739	drejta	106
740	krahasuar	106
741	numri	106
742	plotësisht	106
743	probleme	106
744	vinin	106
745	Sot	105
746	burrë	105
747	ditës	105
748	përpjekje	105
749	qytetin	105
750	thonë	105
751	vetme	105
752	Këshillit	104
753	historik	104
754	mbështetur	104
755	mi	104
756	vazhdoi	104
757	zhvilluar	104
758	Ballkanit	103
759	gratë	103
760	ndarë	103
761	ndodhej	103
762	qetë	103
763	thuhet	103
764	Europian	102
765	ditët	102
766	ndryshuar	102
767	ngjarje	102
768	rrallë	102
769	shpejtë	102
770	veta	102
771	Rusisë	101
772	japin	101
773	jashtme	101
774	krijimin	101
775	kthye	101
776	marrëdhënie	101
777	ndodhte	101
778	ndryshim	101
779	prapë	101
780	përtej	101
781	raport	101
782	shihte	101
783	sigurisht	101
784	tokë	101
785	zakonisht	101
786	zonat	101
787	Luftës	100
788	SHBA	100
789	aspak	100
790	demokratike	100
791	dilte	100
792	historia	100
793	komuniste	100
794	letrar	100
795	përgjithshëm	100
796	teksa	100
797	ua	100
798	vazhdon	100
799	Enver	99
800	Këtu	99
801	faktin	99
802	njëra	99
803	popullore	99
804	përse	99
805	shumica	99
806	social	99
807	arriti	98
808	evropiane	98
809	fshatit	98
810	këmbët	98
811	lindur	98
812	ndjekur	98
813	pamundur	98
814	periudhës	98
815	to	98
816	kujdes	97
817	lëvizje	97
818	meje	97
819	reale	97
820	sistemi	97
821	vdekur	97
822	Se	96
823	ditur	96
824	kërkoi	96
825	libër	96
826	lokale	96
827	njëkohësisht	96
828	quajtur	96
829	shenjë	96
830	sistem	96
831	ekziston	95
832	kuadër	95
833	populli	95
834	shkurt	95
835	shoqëri	95
836	siguruar	95
837	studimit	95
838	themelore	95
839	vëmendje	95
840	drejtat	94
841	duan	94
842	moment	94
843	presidenti	94
844	priste	94
845	shtuar	94
846	siguri	94
847	sipër	94
848	vlerat	94
849	ë	94
850	Atë	93
851	bëra	93
852	fat	93
853	furnizimit	93
854	ish	93
855	mënyra	93
856	natë	93
857	nesërmen	93
858	ngjashme	93
859	për	93
860	studim	93
861	tregojnë	93
862	Atëherë	92
863	Serbia	92
864	Shtetit	92
865	binte	92
866	fetar	92
867	gjashtë	92
868	jetojnë	92
869	presidentit	92
870	qё	92
871	trupit	92
872	vepra	92
873	Mund	91
874	Zoti	91
875	kuptimin	91
876	kushte	91
877	mbrëmje	91
878	morën	91
879	përcaktuar	91
880	rasteve	91
881	shek	91
882	shoqërinë	91
883	solli	91
884	amerikan	90
885	dhjetor	90
886	emri	90
887	nxjerrë	90
888	shkollë	90
889	çështjet	90
890	detyruar	89
891	dhomë	89
892	forcat	89
893	kërkojnë	89
894	moderne	89
895	papritur	89
896	pune	89
897	shkojnë	89
898	Kam	88
899	amerikane	88
900	besoj	88
901	janar	88
902	komunist	88
903	mendja	88
904	mundësinë	88
905	ndryshimeve	88
906	patur	88
907	personale	88
908	rritet	88
909	sjell	88
910	vlera	88
911	zgjedhjeve	88
912	familjen	87
913	hapi	87
914	hedhur	87
915	luftën	87
916	nënës	87
917	organizuar	87
918	pranuar	87
919	problemet	87
920	procesit	87
921	përfshin	87
922	qind	87
923	rastet	87
924	shtëpiake	87
925	Ashtu	86
926	Ukrainës	86
927	andej	86
928	brendshëm	86
929	here	86
930	interesat	86
931	ishim	86
932	moshën	86
933	quhet	86
934	sikurse	86
935	vrarë	86
936	Përgjithshëm	85
937	caktuara	85
938	dritë	85
939	familja	85
940	kudo	85
941	njëri-tjetrin	85
942	shkruan	85
943	shtetërore	85
944	Aty	84
945	Edi	84
946	Ismail	84
947	cilëve	84
948	grave	84
949	megjithëse	84
950	mungesë	84
951	shprehur	84
952	shtet	84
953	studimet	84
954	takim	84
955	tjerëve	84
956	Janë	83
957	Ku	83
958	Sepse	83
959	dinë	83
960	dyshim	83
961	fshat	83
962	ligjore	83
963	linte	83
964	pavarur	83
965	prindërit	83
966	që	83
967	serb	83
968	shënuar	83
969	syve	83
970	vazhdonte	83
971	As	82
972	Gjykatës	82
973	Pasi	82
974	bie	82
975	formën	82
976	ide	82
977	kafe	82
978	librin	82
979	mbrojtjen	82
980	ndikim	82
981	ndërkombëtar	82
982	përbën	82
983	qytetarët	82
984	shkoi	82
985	shoqëruar	82
986	vëmendjen	82
987	Duhet	81
988	Shtetet	81
989	Sidoqoftë	81
990	TË	81
991	administrative	81
992	botuar	81
993	dhjetë	81
994	drejtës	81
995	fesë	81
996	futur	81
997	gjendjen	81
998	herët	81
999	lufta	81
1000	mbështetjen	81
1001	megjithatë	81
1002	ngjyrë	81
1003	problem	81
1004	punuar	81
1005	shkaktuar	81
1006	shqip	81
1007	thua	81
1008	zakonshme	81
1009	“	81
1010	bindur	80
1011	detit	80
1012	doja	80
1013	forcë	80
1014	gjërat	80
1015	gruas	80
1016	mendje	80
1017	ngrit	80
1018	përdorin	80
1019	shkon	80
1020	shkruante	80
1021	studimi	80
1022	vazhdimisht	80
1023	Çdo	80
1024	Berishës	79
1025	Gjykata	79
1026	Hoxha	79
1027	Ja	79
1028	Meta	79
1029	O	79
1030	dëshirë	79
1031	fytyrë	79
1032	mëdhenj	79
1033	shkallë	79
1034	situatën	79
1035	Neni	78
1036	Prej	78
1037	arsimit	78
1038	dashuri	78
1039	dhomën	78
1040	farë	78
1041	frymë	78
1042	hapa	78
1043	moshë	78
1044	njëjta	78
1045	rritja	78
1046	situatë	78
1047	studentëve	78
1048	teknologjisë	78
1049	trupin	78
1050	veprat	78
1051	vlerësimin	78
1052	vërteta	78
1053	zgjedhje	78
1054	bëja	77
1055	civile	77
1056	ftohtë	77
1057	fushë	77
1058	fytyrën	77
1059	lidhet	77
1060	mbeti	77
1061	njohura	77
1062	njëjtin	77
1063	orën	77
1064	rajon	77
1065	vendos	77
1066	vihet	77
1067	Dy	76
1068	Kush	76
1069	Këshilli	76
1070	Shqiptare	76
1071	bëni	76
1072	copë	76
1073	dalin	76
1074	derën	76
1075	drejtpërdrejtë	76
1076	drejtësisë	76
1077	fillimisht	76
1078	kulturor	76
1079	mora	76
1080	periudhe	76
1081	përpjekjet	76
1082	vazhdojnë	76
1083	vjetra	76
1084	Kisha	75
1085	Përveç	75
1086	botërore	75
1087	fusha	75
1088	gruaja	75
1089	huaja	75
1090	kuptim	75
1091	letërsinë	75
1092	natën	75
1093	ngaqë	75
1094	paraqitur	75
1095	personat	75
1096	perëndimore	75
1097	pjesa	75
1098	pushtet	75
1099	përdoret	75
1100	përdorimit	75
1101	përshtatshme	75
1102	regjimit	75
1103	rritjes	75
1104	ruajtur	75
1105	tejet	75
1106	tregoi	75
1107	tu	75
1108	vdekjes	75
1109	vendim	75
1110	zgjidhje	75
1111	Ballkan	74
1112	Basha	74
1113	bota	74
1114	detyrë	74
1115	grupeve	74
1116	grupit	74
1117	larguar	74
1118	lidhen	74
1119	minuta	74
1120	natës	74
1121	njëzet	74
1122	ofron	74
1123	persona	74
1124	procesi	74
1125	përbashkëta	74
1126	vendosi	74
1127	zhvillimi	74
1128	babai	73
1129	dija	73
1130	dite	73
1131	drejtave	73
1132	duhen	73
1133	dyti	73
1134	fshehur	73
1135	grupi	73
1136	këngë	73
1137	masë	73
1138	mendimin	73
1139	mungesa	73
1140	muzikës	73
1141	pashë	73
1142	per	73
1143	politikën	73
1144	përkatëse	73
1145	zëri	73
1146	…	73
1147	dhoma	72
1148	gjer	72
1149	gojë	72
1150	gra	72
1151	marrëveshje	72
1152	mendimet	72
1153	ofrojnë	72
1154	palët	72
1155	përgjatë	72
1156	përgjigj	72
1157	rinjtë	72
1158	shihet	72
1159	veshur	72
1160	zona	72
1161	zuri	72
1162	“Për	72
1163	Dytë	71
1164	Evropës	71
1165	Kinës	71
1166	Siç	71
1167	derës	71
1168	duar	71
1169	fituar	71
1170	forma	71
1171	francez	71
1172	gjak	71
1173	gjeti	71
1174	globale	71
1175	kufijtë	71
1176	merrnin	71
1177	ngadalë	71
1178	njëherë	71
1179	nëna	71
1180	periudha	71
1181	qyteti	71
1182	shohim	71
1183	shtetet	71
1184	themi	71
1185	zoti	71
1186	Kombëtar	70
1187	Para	70
1188	anëtare	70
1189	banorët	70
1190	diplomatike	70
1191	djali	70
1192	djemtë	70
1193	dukuri	70
1194	fjalës	70
1195	gjuha	70
1196	hershme	70
1197	krahasim	70
1198	letër	70
1199	lojërat	70
1200	mundshme	70
1201	ngjyra	70
1202	pozitive	70
1203	pret	70
1204	pritur	70
1205	profesionale	70
1206	shoh	70
1207	vendore	70
1208	z	70
1209	zbatimin	70
1210	Ndaj	69
1211	artit	69
1212	dhomës	69
1213	ekonomisë	69
1214	greke	69
1215	kohësh	69
1216	le	69
1217	lindjes	69
1218	lojë	69
1219	mban	69
1220	momentin	69
1221	ndihmën	69
1222	njihet	69
1223	nëntor	69
1224	tregut	69
1225	vazhdueshme	69
1226	vështrimin	69
1227	zbatimit	69
1228	ëndërr	69
1229	anëtarët	68
1230	autori	68
1231	datë	68
1232	forcave	68
1233	hyrë	68
1234	juridik	68
1235	kufizuar	68
1236	lexuar	68
1237	ligji	68
1238	luajtur	68
1239	mbrojtur	68
1240	mendoi	68
1241	ndihmë	68
1242	ndikuar	68
1243	ndodhet	68
1244	ndërtimit	68
1245	nis	68
1246	prapa	68
1247	punët	68
1248	realizuar	68
1249	shërbimet	68
1250	situata	68
1251	sëmundje	68
1252	thanë	68
1253	tregonte	68
1254	urbane	68
1255	zezë	68
1256	zhvillim	68
1257	Hasan	67
1258	Përgjithshme	67
1259	cilësinë	67
1260	domethënë	67
1261	filluan	67
1262	fizike	67
1263	fuqishëm	67
1264	grupin	67
1265	konkrete	67
1266	kthehet	67
1267	mendonte	67
1268	mijëra	67
1269	numrin	67
1270	paraqet	67
1271	pushtetin	67
1272	qëndronte	67
1273	rinjve	67
1274	shumicën	67
1275	treg	67
1276	tregun	67
1277	vdekje	67
1278	veprave	67
1279	Drejtësisë	66
1280	anët	66
1281	drejtua	66
1282	harruar	66
1283	italiane	66
1284	kalonte	66
1285	ligjor	66
1286	lodhur	66
1287	mbarë	66
1288	mendime	66
1289	ngjarjet	66
1290	private	66
1291	përbëjnë	66
1292	përdoren	66
1293	shkolla	66
1294	shpallur	66
1295	shprehet	66
1296	theksuar	66
1297	turke	66
1298	vajzë	66
1299	verës	66
1300	veçse	66
1301	vlen	66
1302	“Në	66
1303	Itali	65
1304	Qëllimi	65
1305	afërt	65
1306	kulturën	65
1307	lirisë	65
1308	mbuluar	65
1309	mediat	65
1310	personave	65
1311	pika	65
1312	prindërve	65
1313	rezultatet	65
1314	sesi	65
1315	shpreh	65
1316	shtete	65
1317	shërbim	65
1318	thuajse	65
1319	tjetri	65
1320	vijë	65
1321	Sali	64
1322	Tirana	64
1323	demokracisë	64
1324	dera	64
1325	djathtë	64
1326	drejtuar	64
1327	fillon	64
1328	flet	64
1329	gjendet	64
1330	gjerman	64
1331	interes	64
1332	kohët	64
1333	kompanitë	64
1334	ktheu	64
1335	mars	64
1336	materiale	64
1337	mendoj	64
1338	natyrës	64
1339	ndaluar	64
1340	njëfarë	64
1341	pothuaj	64
1342	përdoruesit	64
1343	rënda	64
1344	shkencor	64
1345	specifike	64
1346	veprës	64
1347	Berishën	63
1348	DHE	63
1349	Partia	63
1350	burime	63
1351	burimet	63
1352	desh	63
1353	dukje	63
1354	faqe	63
1355	fshati	63
1356	fytyra	63
1357	hapësirë	63
1358	hodhi	63
1359	jashtëzakonshme	63
1360	juridike	63
1361	krah	63
1362	lidhura	63
1363	mbaruar	63
1364	organeve	63
1365	person	63
1366	përdorimin	63
1367	përreth	63
1368	qënë	63
1369	rrinte	63
1370	shkollës	63
1371	shoqëror	63
1372	shtrirë	63
1373	takon	63
1374	takuar	63
1375	thelbësore	63
1376	tëra	63
1377	zemër	63
1378	zi	63
1379	zinxhirit	63
1380	Ballkanin	62
1381	FSHF-së	62
1382	Qeveria	62
1383	T	62
1384	Veriut	62
1385	analiza	62
1386	burimeve	62
1387	dihet	62
1388	filmi	62
1389	forta	62
1390	gjen	62
1391	kaloi	62
1392	karakter	62
1393	krishterë	62
1394	kryeministrit	62
1395	kërkesa	62
1396	ligj	62
1397	mbas	62
1398	merret	62
1399	nesh	62
1400	nje	62
1401	palëve	62
1402	panjohur	62
1403	praninë	62
1404	pyetur	62
1405	përmendur	62
1406	secili	62
1407	shfaqet	62
1408	shquar	62
1409	shtatë	62
1410	sillte	62
1411	tekstet	62
1412	tjetrin	62
1413	tënde	62
1414	vjetësh	62
1415	zhvillohet	62
1416	çuditshme	62
1417	Francë	61
1418	Jashtme	61
1419	Musliman	61
1420	Paris	61
1421	aktuale	61
1422	anëtar	61
1423	arsimore	61
1424	bukura	61
1425	cilësisë	61
1426	djalë	61
1427	funksion	61
1428	gjenden	61
1429	hequr	61
1430	lumtur	61
1431	mbaj	61
1432	mediave	61
1433	ndërtimin	61
1434	ngjarjeve	61
1435	njeh	61
1436	paraqitet	61
1437	penale	61
1438	pritet	61
1439	sheh	61
1440	shekullin	61
1441	shtoi	61
1442	sukses	61
1443	synon	61
1444	sërë	61
1445	trupi	61
1446	vepër	61
1447	vlerave	61
1448	Europë	60
1449	Komitetit	60
1450	Vlorës	60
1451	arsyeja	60
1452	bashkëpunim	60
1453	besimit	60
1454	ditësh	60
1455	flokët	60
1456	fshatin	60
1457	komunikimit	60
1458	mbeten	60
1459	miqtë	60
1460	natyrore	60
1461	ndjeshëm	60
1462	normale	60
1463	palë	60
1464	pandemisë	60
1465	qasje	60
1466	studime	60
1467	thirrje	60
1468	tërhequr	60
1469	ul	60
1470	verë	60
1471	zyrtar	60
1472	Italisë	59
1473	Kurse	59
1474	Lartë	59
1475	NATO	59
1476	Perëndimor	59
1477	Pikërisht	59
1478	Presidentit	59
1479	Shteteve	59
1480	Sigurisht	59
1481	aftësitë	59
1482	anëtarëve	59
1483	babait	59
1484	buzë	59
1485	familjare	59
1486	gruan	59
1487	kalojnë	59
1488	letërsia	59
1489	marr	59
1490	mbështetje	59
1491	miratuar	59
1492	moshës	59
1493	ndihmuar	59
1494	nevoja	59
1495	njëlloj	59
1496	pemë	59
1497	president	59
1498	qeverisjes	59
1499	quhej	59
1500	qëndron	59
1501	shfaqur	59
1502	tërësisht	59
1503	ardhurat	58
1504	dobët	58
1505	dërguar	58
1506	faktor	58
1507	faktorë	58
1508	gazit	58
1509	grek	58
1510	institucion	58
1511	internetit	58
1512	jepet	58
1513	kalimin	58
1514	konsiderohet	58
1515	menaxhimin	58
1516	mesme	58
1517	njëjtat	58
1518	parti	58
1519	problemeve	58
1520	përditshme	58
1521	përfaqësues	58
1522	përgjigjet	58
1523	rrezik	58
1524	rrjedhojë	58
1525	sado	58
1526	shkrim	58
1527	shtesë	58
1528	studiues	58
1529	vajzat	58
1530	zemrës	58
1531	Kushtetutës	57
1532	Ministria	57
1533	PD	57
1534	Putin	57
1535	aktualisht	57
1536	autorëve	57
1537	ballë	57
1538	bazën	57
1539	burra	57
1540	dita	57
1541	ekzistuese	57
1542	energjisë	57
1543	film	57
1544	gjata	57
1545	gjermane	57
1546	koka	57
1547	kuqe	57
1548	kërkesat	57
1549	lë	57
1550	mbledhur	57
1551	mendimit	57
1552	mendon	57
1553	merren	57
1554	merrni	57
1555	muajin	57
1556	paku	57
1557	pamje	57
1558	prerë	57
1559	pëlqente	57
1560	përdor	57
1561	përmban	57
1562	shtator	57
1563	shërbime	57
1564	vetmi	57
1565	Deri	56
1566	Ukrainë	56
1567	biri	56
1568	blerë	56
1569	burri	56
