rank	word	frequency
157	դեմ	522
158	հիմնական	521
159	տնտեսական	521
160	ասել	520
161	որովհետև	520
162	պես	519
163	թվում	516
164	Հանրապետության	515
165	նույնիսկ	514
166	մարդու	512
167	քան	511
168	միշտ	510
169	որևէ	506
170	որոնց	500
171	տուն	498
172	նկատմամբ	497
173	դրանք	496
174	երկար	492
175	սոցիալական	490
176	Երբ	488
177	եք	473
178	Այն	470
179	դու	465
180	վերաբերյալ	463
181	անհրաժեշտ	462
182	միջև	460
183	դառնում	455
184	ը	454
185	օրը	453
186	ունեցող	448
187	ևս	447
188	Սակայն	446
189	մարդ	445
190	լինել	441
191	գնում	435
192	երեք	433
193	առավել	431
194	անում	429
195	ինչու	426
196	մյուս	422
197	սեփական	422
198	ցույց	422
199	Ինչ	419
200	իրար	417
201	ճիշտ	417
202	պատճառով	412
203	եկել	411
204	շուրջ	411
205	տեսնում	410
206	նայում	408
207	հնարավորություն	407
208	այլն	406
209	ինքն	404
210	այստեղ	401
211	ողջ	400
212	որպեսզի	400
213	աշխարհի	399
214	լինելու	399
215	ինչը	396
216	ունեն	395
217	Մեր	391
218	այսօր	389
219	թույլ	389
220	քո	389
221	այդպես	388
222	որոշ	388
223	չկա	388
224	սա	388
225	Նրա	387
226	հաճախ	384
227	վեր	384
228	կարծես	380
229	ընդհանուր	378
230	մշակութային	378
231	հայտնի	375
232	նպատակով	374
233	հատկապես	373
234	ունեցել	372
235	Հետո	370
236	Դա	368
237	սիրում	365
238	Սա	364
239	լինում	363
240	էդ	362
241	կապված	362
242	երկրի	359
243	նորից	358
244	շարք	357
245	չէին	352
246	կը	348
247	այնտեղ	346
248	ուներ	346
249	ում	345
250	Ու	344
251	արտաքին	342
252	ինքը	341
253	ձեր	339
254	Երևանի	335
255	Ինչպես	335
256	ուր	334
257	թվականին	332
258	խոսում	332
259	արագ	330
260	կերպ	327
261	Հայաստան	326
262	գրեթե	326
263	ոչինչ	326
264	համակարգի	325
265	կլինի	324
266	ուրիշ	323
267	բազմաթիվ	322
268	ապրում	321
269	արդյունքում	320
270	օրինակ	319
271	այլև	318
272	բաց	318
273	այնպիսի	317
274	եկավ	317
275	ներքին	317
276	անվտանգության	316
277	կան	314
278	այլևս	311
279	հատուկ	310
280	երբեք	309
281	երկրորդ	309
282	անց	308
283	մասը	308
284	մը	308
285	կար	307
286	երբեմն	306
287	Հիմա	305
288	որոշակի	304
289	առանձին	302
290	ժողովրդի	302
291	տարեկան	302
292	առումով	300
293	կառավարման	300
294	հասարակական	300
295	հին	300
296	հասարակության	299
297	էս	297
298	կյանքը	297
299	մշակույթի	297
300	Ըստ	296
301	առկա	294
302	գլխավոր	293
303	ձեռք	293
304	պատմության	293
305	համապատասխան	290
306	նույնպես	290
307	պայմաններում	290
308	փորձում	290
309	տան	288
310	ասես	287
311	տարիներին	287
312	շնորհիվ	284
313	գործում	282
314	իրական	282
315	ծանր	282
316	համաձայն	281
317	հիշում	281
318	աշխարհում	280
319	անել	278
320	բերել	278
321	ուղղված	278
322	նաեւ	277
323	գործունեության	276
324	հանդեպ	274
325	հասկանում	274
326	պարզ	271
327	պահին	270
328	մարդկային	269
329	պայմանավորված	269
330	կառավարության	268
331	Շատ	267
332	ոլորտում	267
333	որքան	267
334	ուղղությամբ	267
335	պետության	265
336	Ադրբեջանի	264
337	արդյունավետ	264
338	դարձել	264
339	սկսեց	263
340	տվել	263
341	քաղաքի	263
342	շրջանում	261
343	Իմ	258
344	պարզապես	258
345	ազատ	257
346	Ի	256
347	մեկն	256
348	յուրաքանչյուր	256
349	նշանակում	256
350	Հայաստանը	254
351	երկրների	254
352	ովքեր	254
353	Ամեն	253
354	լայն	253
355	մեկի	253
356	ինչի	252
357	խմբի	252
358	տարվա	252
359	զգում	251
360	չունի	251
361	կարողանում	250
362	տալ	250
363	աշխատանքի	249
364	որին	249
365	ունենում	248
366	քաղաքականության	248
367	հեռու	247
368	նշված	247
369	դարձավ	246
370	չկար	246
371	չենք	245
372	Նրանք	244
373	կանգնած	244
374	որում	244
375	տվյալ	244
376	շրջանակներում	243
377	չես	243
378	արվեստի	242
379	հանրային	240
380	չէի	240
381	սպասում	239
382	Երևանում	238
383	նստած	238
384	կյանքում	237
385	հիմնականում	237
386	նախկին	237
387	բացի	236
388	համաշխարհային	236
389	անցնում	234
390	իհարկե	234
391	ֆիլմի	234
392	Առաջին	233
393	այսինքն	233
394	կարծում	233
395	միակ	233
396	ժամանակակից	232
397	շարունակում	232
398	դեռևս	231
399	ոլորտի	231
400	գրում	230
401	տեսել	230
402	էլի	229
403	համարում	229
404	հանդես	229
405	տվեց	228
406	Մեծ	227
407	մինչ	225
408	Հայոց	224
409	կնոջ	224
410	մտածում	224
411	նշել	224
412	Հայ	222
413	գրել	222
414	ժամանակի	222
415	այսպես	221
416	երիտասարդ	221
417	կրկին	221
418	միասին	221
419	պատերազմի	221
420	բերում	220
421	կախված	219
422	մնում	219
423	ուղղակի	219
424	այժմ	218
425	աշխատում	218
426	ապահովման	218
427	հետաքրքիր	218
428	մարդը	218
429	սև	218
430	մնացել	216
431	ոնց	216
432	անցել	215
433	ներկայացնում	215
434	ցանկացած	214
435	փոքրիկ	214
436	Արցախի	213
437	Ոչ	213
438	աչքերը	213
439	գտնվող	213
440	հանկարծ	213
441	առջև	211
442	դժվար	210
443	ստեղծել	210
444	հերթին	209
445	անկախ	208
446	կազմում	208
447	հարցը	208
448	բնակչության	207
449	բոլորը	207
450	հիման	207
451	Երևան	206
452	պատմում	206
453	էն	205
454	գիտական	204
455	ընդամենը	204
456	ապրել	203
457	լիներ	203
458	խոսքով	203
459	տեղը	203
460	Այստեղ	202
461	Ռուսաստանի	202
462	ծրագրի	202
463	նախագահ	202
464	խիստ	201
465	մասնավորապես	201
466	սկսում	201
467	լավագույն	200
468	կողմ	200
469	ունենալ	200
470	ոք	200
471	Ա	199
472	Ինձ	199
473	պատմական	199
474	տեսանկյունից	199
475	աշխարհը	198
476	միաժամանակ	198
477	էլեկտրոնային	197
478	հարցում	197
479	պատմությունը	197
480	ֆիլմը	197
481	հստակ	196
482	հետևյալ	195
483	ունենք	195
484	ֆինանսական	195
485	ընկած	194
486	տանը	194
487	գլուխը	193
488	ծառայությունների	193
489	իշխանության	192
490	հարաբերությունների	192
491	ունեցած	192
492	ռազմական	192
493	Աստված	191
494	արդյոք	191
495	բավական	191
496	գեղեցիկ	191
497	պաշտպանության	191
498	անդամ	190
499	գուցե	190
500	գտնվում	189
501	հաջորդ	189
502	դրանից	188
503	խնդիրը	188
504	այդքան	187
505	գործող	187
506	եղավ	187
507	պատրաստ	187
508	վատ	187
509	փոխարեն	187
510	սովորական	186
511	իբրև	185
512	լուրջ	185
513	ցանկանում	185
514	անմիջապես	184
515	գրական	184
516	նայեց	184
517	Դու	183
518	լսում	183
519	Տեր	182
520	անունը	182
521	արել	182
522	կինը	182
523	գոյություն	181
524	գործ	181
525	ինչն	181
526	տանում	181
527	խոսել	180
528	ռուսական	180
529	Հենց	179
530	դրան	179
531	միևնույն	178
532	օրվա	178
533	ամիս	177
534	դուք	177
535	նշում	177
536	վերաբերում	177
537	վերջո	177
538	ներս	176
539	Հայկական	175
540	աշխատանքային	175
541	բարդ	175
542	գոնե	175
543	կրոնական	175
544	նվիրված	175
545	բնական	174
546	մեկին	174
547	չորս	174
548	տարիների	174
549	իրականացման	173
550	անվան	172
551	էիր	172
552	իրավական	172
553	ներկայացված	172
554	Իր	171
555	հաշվի	171
556	ուժերի	171
557	սահմանված	171
558	օրերին	171
559	մնացած	170
560	սկսել	170
561	դարի	169
562	միջին	169
563	ստիպված	169
564	կողքին	168
565	անձանց	167
566	հանգիստ	167
567	միմյանց	167
568	առ	166
569	հազար	166
570	չնայած	166
571	կատարել	165
572	ջրի	165
573	ստանում	165
574	դուռը	164
575	ընտանիքի	164
576	թեև	164
577	հասնում	164
578	սպիտակ	164
579	վերջ	164
580	տարիներ	164
581	տեխնիկական	164
582	համագործակցության	163
583	տեսակ	163
584	հոգևոր	162
585	որից	162
586	տնտեսության	162
587	անընդհատ	161
588	երևում	161
589	մահվան	161
590	ամենը	160
591	գնալ	160
592	գնաց	160
593	գործի	160
594	հետևանքով	160
595	հինգ	160
596	շարունակ	160
597	ստացել	160
598	տեսնել	160
599	Այսպիսով	159
600	լույս	159
601	կարմիր	159
602	համատեքստում	159
603	հետագա	159
604	ակտիվ	158
605	ահա	158
606	մենակ	158
607	Նոր	157
608	իրենք	157
609	ձեզ	157
610	մէջ	157
611	եղած	156
612	բնորոշ	155
613	դե	155
614	նշանակություն	155
615	տարբերություն	155
616	խնդիր	154
617	ծրագրերի	154
618	հետևում	154
619	տաք	154
620	ցածր	154
621	քաղաքացիական	154
622	Ազգային	153
623	անձի	153
624	առնելով	153
625	գտնում	153
626	գրականության	153
627	կերպով	153
628	մտնում	153
629	պահ	153
630	Օրինակ	152
631	երևի	152
632	իրականում	152
633	որով	152
634	Բացի	151
635	ձայնը	151
636	մշտապես	151
637	ստեղծում	151
638	վաղ	151
639	բավականին	150
640	գեղարվեստական	150
641	որոշում	150
642	աշխատել	149
643	հայոց	149
644	ձեռքը	149
645	նախատեսված	149
646	նշեց	149
647	դրական	148
648	խնդիրները	148
649	ունեմ	148
650	չափով	148
651	դեպքերում	147
652	եկեղեցու	147
653	թթ	147
654	խոշոր	147
655	կրթության	147
656	հասկանալ	147
657	քաղաքում	147
658	Թուրքիայի	146
659	կին	146
660	համարվում	146
661	նախորդ	146
662	ուշ	146
663	ուրեմն	146
664	Մեկ	145
665	ասած	145
666	երաժշտական	145
667	խնդիրների	145
668	կարճ	145
669	նախ	145
670	պաշտոնական	145
671	թող	144
672	հայերի	144
673	շուտ	144
674	ունենալու	144
675	դնում	143
676	խորհրդի	143
677	հոր	143
678	մասնագիտական	143
679	իրավունքների	142
680	կապ	142
681	ուղիղ	142
682	կանանց	141
683	կարիք	141
684	Դրա	140
685	Իհարկե	140
686	Միայն	140
687	աչքի	140
688	դրամ	140
689	ընկերության	140
690	իսկական	140
691	կազմել	140
692	տեղում	140
693	բավարար	139
694	ընկնում	139
695	խաղում	139
696	խումբ	139
697	համատեղ	139
698	ներկա	139
699	ուստի	139
700	պահանջում	139
701	Լավ	138
702	գտնել	138
703	լսել	138
704	հայրը	138
705	ուժի	138
706	տղան	138
707	դառնալ	137
708	ինչքան	137
709	լինելով	137
710	կազմակերպությունների	137
711	ճանաչում	137
712	միասնական	137
713	մնալ	137
714	դատական	136
715	հարուստ	136
716	ստեղծագործական	136
717	տարածքում	136
718	Ահա	135
719	ապագա	135
720	ավանդական	135
721	իրականության	135
722	խոսքը	135
723	կայուն	135
724	հանդիպում	135
725	Սուրբ	134
726	ադրբեջանական	134
727	տունը	134
728	Ս	133
729	աշխատանքը	133
730	բժշկական	133
731	իբր	133
732	ինքնության	133
733	նախագահի	133
734	պայքարի	133
735	տղա	133
736	Նման	132
737	գյուղի	132
738	գնացել	132
739	գործը	132
740	գործունեությունը	132
741	երկրում	132
742	ընդհանրապես	132
743	կինոյի	132
744	հասել	132
745	մարմնի	132
746	սկսած	132
747	ժամանակին	131
748	կարծիքով	131
749	հետևից	131
750	պարագայում	131
751	սոցիալ	131
752	վերջապես	131
753	տալով	131
754	ԱՄՆ	130
755	Արդեն	130
756	Դուք	130
757	Չնայած	130
758	Վերջին	130
759	ամբողջական	130
760	ձևով	130
761	մոր	130
762	տեղական	130
763	բոլորին	129
764	ժողովրդական	129
765	կատարվում	129
766	կենդանի	129
767	մասնակցել	129
768	ստեղծված	129
769	անձնական	128
770	էության	128
771	ժամ	128
772	հարցրեց	128
773	մարդուն	128
774	ն	128
775	գալ	127
776	երկրներում	127
777	հարց	127
778	հարցերի	127
779	մնաց	127
780	փոփոխություններ	127
781	Երկու	126
782	գնահատման	126
783	կողմը	126
784	ներսում	126
785	փորձ	126
786	միջոցառումների	125
787	ուժեղ	125
788	այդպիսի	124
789	գիտեր	124
790	գործողությունների	124
791	ին	124
792	ձևավորման	124
793	ճանապարհին	124
794	միջավայրի	124
795	Քանի	123
796	ամուր	123
797	անցավ	123
798	բարի	123
799	դեպ	123
800	ծանոթ	123
801	կառավարությունը	123
802	նախարարության	123
803	չգիտեմ	123
804	ջան	123
805	ռոք	123
806	օրենքի	123
807	Այսօր	122
808	գրված	122
809	դիմաց	122
810	թողնում	122
811	ծնվել	122
812	հետագայում	122
813	ձայն	122
814	մարտի	122
815	որտեղից	122
816	տալու	122
817	փնտրում	122
818	Ասում	121
819	ամբողջությամբ	121
820	արժեքների	121
821	գալու	121
822	համակարգը	121
823	հատ	121
824	մտածել	121
825	շաբաթ	121
826	օրն	121
827	բարոյական	120
828	խնդիրներ	120
829	կատարելու	120
830	կատարում	120
831	կոնկրետ	120
832	հեշտ	120
833	հիմնված	120
834	միջոցների	120
835	պահպանման	120
836	Ձեր	119
837	բաներ	119
838	ետ	119
839	երեխաների	119
840	թատրոնի	119
841	թիվը	119
842	հերթական	119
843	միջով	119
844	վստահ	119
845	փուլում	119
846	Երկրորդ	118
847	ազդեցություն	118
848	գնա	118
849	կանաչ	118
850	հարցեր	118
851	նպատակն	118
852	պատճառը	118
853	պատմություն	118
854	ալ	117
855	առաջանում	117
856	բանի	117
857	գործերի	117
858	գտել	117
859	դպրոցի	117
860	երաժշտության	117
861	ընդունված	117
862	թանգարանի	117
863	կրում	117
864	հունվարի	117
865	նախկինում	117
866	սիրելի	117
867	Դե	116
868	Մ	116
869	ազդեցության	116
870	ժամանակը	116
871	կանայք	116
872	որոնցից	116
873	տարօրինակ	116
874	Աստծո	115
875	Դրանք	115
876	գիշեր	115
877	թուրքական	115
878	խնդրում	115
879	մայրը	115
880	պահել	115
881	սխալ	115
882	Նույն	114
883	ապահովելու	114
884	բացասական	114
885	բոլորովին	114
886	երրորդ	114
887	զարգացումը	114
888	իմաստով	114
889	իսկապես	114
890	կենտրոնում	114
891	մասի	114
892	շրջանակում	114
893	սովորաբար	114
894	վաղուց	114
895	ֆիզիկական	114
896	Խորհրդային	113
897	ասացի	113
898	արդյունքները	113
899	գործընթացը	113
900	մարմինը	113
901	Ավելի	112
902	Արմենպրես	112
903	անցած	112
904	դրված	112
905	զինված	112
906	իրականացվել	112
907	կանգ	112
908	հազիվ	112
909	համարյա	112
910	հիմք	112
911	մարմինների	112
912	միանգամից	112
913	պակաս	112
914	ռազմավարական	112
915	ստեղծման	112
916	վերլուծության	112
917	փետրվարի	112
918	ընդունում	111
919	չկան	111
920	պահում	111
921	ռուս	111
922	տեղեկատվական	111
923	ֆիլմ	111
924	աճի	110
925	աշխարհ	110
926	զուգահեռ	110
927	էական	110
928	համակարգ	110
929	պարտադիր	110
930	տեսավ	110
931	Այսպես	109
932	Հոմերը	109
933	բաժին	109
934	կլիներ	109
935	հայտնվում	109
936	հասավ	109
937	հոգու	109
938	սիրո	109
939	վիճակի	109
940	աղջկա	108
941	գործընթացի	108
942	գրքի	108
943	դասական	108
944	երկիր	108
945	կյանք	108
946	հակառակ	108
947	ղեկավար	108
948	ունեցավ	108
949	տվյալների	108
950	Մինչև	107
951	ապահովում	107
952	առնում	107
953	դարձնում	107
954	դրեց	107
955	ընկերությունների	107
956	հայրս	107
957	հարյուր	107
958	ճանապարհ	107
959	ցեղասպանության	107
960	քայլ	107
961	Ուստի	106
962	ազատության	106
963	առհասարակ	106
964	ավելին	106
965	լինեն	106
966	ծառայության	106
967	կատարվել	106
968	հայտնել	106
969	ճանապարհը	106
970	մասն	106
971	միության	106
972	մլն	106
973	նպատակը	106
974	ուրախ	106
975	Մասնավորապես	105
976	աշխատանք	105
977	առնվազն	105
978	դանդաղ	105
979	եվրոպական	105
980	հոգեբանական	105
981	մակարդակի	105
982	տրված	105
983	քայլում	105
984	անելու	104
985	գիտեմ	104
986	եկած	104
987	ենթադրում	104
988	ընդունել	104
989	խաղաղ	104
990	խորհրդային	104
991	կրթական	104
992	հայտնվել	104
993	որոշել	104
994	ուժ	104
995	չուներ	104
996	սուր	104
997	Այսինքն	103
998	անցյալ	103
999	բոլորի	103
1000	գոյության	103
1001	դիվանագիտական	103
1002	եկան	103
1003	թեթև	103
1004	ինչպիսիք	103
1005	կես	103
1006	հանգամանքը	103
1007	հարաբերությունները	103
1008	սեր	103
1009	Այո	102
1010	Նրանց	102
1011	ակնհայտ	102
1012	գիրքը	102
1013	դեր	102
1014	ժամանակահատվածում	102
1015	լուռ	102
1016	հայերեն	102
1017	հանում	102
1018	հարցնում	102
1019	մաքուր	102
1020	շուրջը	102
1021	պատրաստվում	102
1022	ջուր	102
1023	տարածքային	102
1024	տեսակի	102
1025	րոպե	102
1026	փորձել	102
1027	Հովհաննես	101
1028	Նրան	101
1029	արեց	101
1030	գյուղական	101
1031	թողել	101
1032	լրիվ	101
1033	ծրագիրը	101
1034	հարկ	101
1035	նրանից	101
1036	շուտով	101
1037	ունենալով	101
1038	վեց	101
1039	աչքերով	100
1040	առաջացնում	100
1041	դատարկ	100
1042	դեմքը	100
1043	երաժշտություն	100
1044	խնդրի	100
1045	խոսք	100
1046	հա	100
1047	հավատում	100
1048	հեղինակը	100
1049	մյուսը	100
1050	ներքո	100
1051	նկատել	100
1052	սկսվում	100
1053	վկայում	100
1054	տարածաշրջանում	100
1055	քաղաքացիների	100
1056	Որպես	99
1057	ասելով	99
1058	արդյունավետության	99
1059	դրանով	99
1060	երեկոյան	99
1061	խմբերի	99
1062	կազմակերպության	99
1063	համակարգերի	99
1064	ճանապարհով	99
1065	միջոցներ	99
1066	պատասխան	99
1067	քաղաք	99
1068	Իրանի	98
1069	աղջիկը	98
1070	աստիճանաբար	98
1071	գլուխ	98
1072	իրավունք	98
1073	կիրառման	98
1074	հանել	98
1075	շատերը	98
1076	ստեղծելու	98
1077	տարբերվում	98
1078	այնուամենայնիվ	97
1079	անպայման	97
1080	ապագայի	97
1081	բարձրացման	97
1082	բերված	97
1083	գնալու	97
1084	ընկավ	97
1085	իրականացնել	97
1086	իրավիճակը	97
1087	կյանքն	97
1088	հայտ	97
1089	մասնավոր	97
1090	նպատակ	97
1091	չափազանց	97
1092	չունեն	97
1093	պատերազմը	97
1094	սիրտը	97
1095	սկզբում	97
1096	վերջինիս	97
1097	տարածաշրջանային	97
1098	Միաժամանակ	96
1099	Պետք	96
1100	ապրելու	96
1101	գիտության	96
1102	երջանիկ	96
1103	զգալի	96
1104	խոր	96
1105	հանրության	96
1106	հիմքում	96
1107	մաս	96
1108	միտքը	96
1109	նկատում	96
1110	ունենա	96
1111	վերջում	96
1112	փակ	96
1113	Երևանը	95
1114	դերը	95
1115	երեխա	95
1116	կտրուկ	95
1117	հայացքը	95
1118	հաստատ	95
1119	հարցի	95
1120	հեղինակի	95
1121	հողի	95
1122	մշտական	95
1123	մտքի	95
1124	ներկայացնել	95
1125	նստել	95
1126	ոլորտներում	95
1127	որդին	95
1128	վիճակում	95
1129	ազդեցությունը	94
1130	արդյունք	94
1131	բա	94
1132	դրել	94
1133	իրավունքի	94
1134	կարգի	94
1135	հանդիպել	94
1136	հարկային	94
1137	ձեռքով	94
1138	մտավ	94
1139	պետությունների	94
1140	ռեսուրսների	94
1141	տեղից	94
1142	փող	94
1143	քաղաքականությունը	94
1144	քրեական	94
1145	օգտագործման	94
1146	ժամը	93
1147	ձախ	93
1148	շրջանի	93
1149	ոտքի	93
1150	ուշադրություն	93
1151	տեսա	93
1152	փափուկ	93
1153	Արամ	92
1154	Մինչ	92
1155	Մյուս	92
1156	Ով	92
1157	ամենից	92
1158	անդամների	92
1159	ապահովել	92
1160	գյուղատնտեսական	92
1161	կարևորագույն	92
1162	հրաշալի	92
1163	նկարել	92
1164	որակի	92
1165	ջուրը	92
1166	տասը	92
1167	փոփոխությունների	92
1168	օգտագործում	92
1169	աջ	91
1170	բացառիկ	91
1171	գործին	91
1172	իրականացնելու	91
1173	լի	91
1174	կոչված	91
1175	հսկայական	91
1176	մասնակցում	91
1177	մշակման	91
1178	մոտենում	91
1179	սկսեցին	91
1180	տնից	91
1181	օգնել	91
1182	Թեև	90
1183	Կարծում	90
1184	այսօրվա	90
1185	առանցքային	90
1186	գաղափարը	90
1187	գետի	90
1188	գլխին	90
1189	դպրոցում	90
1190	երգում	90
1191	երկիրը	90
1192	ընկել	90
1193	հանձնաժողովի	90
1194	հզոր	90
1195	մայրս	90
1196	յուրահատուկ	90
1197	նկատի	90
1198	սրտի	90
1199	արտադրության	89
1200	դեմքին	89
1201	զանգվածային	89
1202	կամաց	89
1203	կտա	89
1204	հանուն	89
1205	հասնել	89
1206	հույս	89
1207	մարդն	89
1208	մշակույթը	89
1209	նախարարի	89
1210	նայել	89
1211	ներկայացրել	89
1212	ստանալու	89
1213	վառ	89
1214	փաստացի	89
1215	անունով	88
1216	ապրող	88
1217	արդյունքների	88
1218	բարձրագույն	88
1219	զարգացմանը	88
1220	ինստիտուտի	88
1221	խորը	88
1222	կարդում	88
1223	կենտրոնի	88
1224	ներառում	88
1225	վերաբերող	88
1226	Վրաստանի	87
1227	աշխատանքները	87
1228	աչքերի	87
1229	արժեքները	87
1230	բոլորս	87
1231	գյուղում	87
1232	դուր	87
1233	իրականացվում	87
1234	լիարժեք	87
1235	կարգավորման	87
1236	կենտրոնական	87
1237	հավասար	87
1238	նեղ	87
1239	որոշման	87
1240	պատմել	87
1241	սովորել	87
1242	վիճակը	87
1243	տեսնելու	87
1244	փողոցում	87
1245	օգնում	87
1246	Էդ	86
1247	Ինչու	86
1248	Մեզ	86
1249	Ն	86
1250	աղջիկ	86
1251	առողջ	86
1252	արևմտյան	86
1253	բերեց	86
1254	դառնալու	86
1255	դեկտեմբերի	86
1256	թվով	86
1257	ժողովրդավարական	86
1258	իրավաբանական	86
1259	կապույտ	86
1260	համակարգում	86
1261	համայնքի	86
1262	համարժեք	86
1263	հավանաբար	86
1264	հոդվածի	86
1265	հոկտեմբերի	86
1266	հունիսի	86
1267	մարզի	86
1268	չեք	86
1269	պատասխանատու	86
1270	վերադառնում	86
1271	քանզի	86
1272	N	85
1273	ԵՄ	85
1274	Էս	85
1275	Կառավարության	85
1276	ՀՀ-ում	85
1277	Մոսկվայի	85
1278	ամենամեծ	85
1279	ապրիլի	85
1280	երբևէ	85
1281	էներգիայի	85
1282	թերևս	85
1283	կային	85
1284	մանավանդ	85
1285	միջոց	85
1286	ներկայացնելու	85
1287	նրանցից	85
1288	որոշմամբ	85
1289	չէինք	85
1290	օտար	85
1291	Երբեմն	84
1292	անհնար	84
1293	անցյալի	84
1294	առավոտյան	84
1295	բուն	84
1296	գլխի	84
1297	դպրոց	84
1298	հոգին	84
1299	միլիոն	84
1300	մինչդեռ	84
1301	նյութերի	84
1302	շահերի	84
1303	շենքի	84
1304	պատահական	84
1305	սեղանի	84
1306	տարավ	84
1307	տեխնոլոգիաների	84
1308	քաղաքը	84
1309	Այդպես	83
1310	Ընդ	83
1311	Մարդիկ	83
1312	այնուհետև	83
1313	արժանի	83
1314	բառ	83
1315	գործընթացների	83
1316	թվականից	83
1317	լեզվի	83
1318	հասնելու	83
1319	հաց	83
1320	մայիսի	83
1321	նախնական	83
1322	նվագում	83
1323	պատասխանեց	83
1324	տասնյակ	83
1325	տեսքով	83
1326	տիկին	83
1327	Կառավարությունը	82
1328	առանձնահատուկ	82
1329	բացեց	82
1330	գիշերը	82
1331	ինքս	82
1332	իշխանությունը	82
1333	կինոն	82
1334	կյանքին	82
1335	համարել	82
1336	համեմատ	82
1337	հեռանում	82
1338	մեկում	82
1339	շարքում	82
1340	որդու	82
1341	որոշումը	82
1342	տարին	82
1343	օգտագործել	82
1344	Արմեն	81
1345	Մայր	81
1346	առաջնային	81
1347	առիթ	81
1348	երաժշտությունը	81
1349	թուրք	81
1350	լույսի	81
1351	կանգնել	81
1352	կատարված	81
1353	հարմար	81
1354	հարցին	81
1355	նախագիծը	81
1356	նախաձեռնությամբ	81
1357	շարունակելու	81
1358	ունեին	81
1359	վտանգավոր	81
1360	վրայով	81
1361	տա	81
1362	տնօրեն	81
1363	քսան	81
1364	քրիստոնեական	81
1365	ֆիլմում	81
1366	Թուրքիան	80
1367	Ճիշտ	80
1368	բարձրանում	80
1369	գրանցվել	80
1370	դռան	80
1371	իրոք	80
1372	կազմակերպման	80
1373	կողքի	80
1374	կրոնի	80
1375	համեմատաբար	80
1376	հայացքով	80
1377	հարազատ	80
1378	հարկավոր	80
1379	ձեռքի	80
1380	միջավայրում	80
1381	միտված	80
1382	նախարար	80
1383	պայմաններ	80
1384	ստանալ	80
1385	վարչապետի	80
1386	օրս	80
1387	ազգի	79
1388	այ	79
1389	արևի	79
1390	բազում	79
1391	բնության	79
1392	իշխանությունների	79
1393	կուսակցության	79
1394	համալսարանի	79
1395	հանեց	79
1396	հիշողության	79
1397	մանկության	79
1398	նպաստում	79
1399	նստում	79
1400	պայմանների	79
1401	ստուգումների	79
1402	վերջնական	79
1403	փոխվել	79
1404	Դավիթ	78
1405	Թե	78
1406	Հիշում	78
